,Brnd_Name,Gnrc_Name,Tot_Mftr,Mftr_Name,Year,CAGR_Avg_Spnd_Per_Dsg_Unt_19_23,Chg_Avg_Spnd_Per_Dsg_Unt_22_23,Avg_Spnd_Per_Bene,Avg_Spnd_Per_Clm,Avg_Spnd_Per_Dsg_Unt_Wghtd,Outlier_Flag,Tot_Benes,Tot_Clms,Tot_Dsg_Unts,Tot_Spndng,ATC_Codes,Disease_Category
5483,Aviane,Levonorgestrel/Ethin.Estradiol,1,Overall,2022,-0.016739019,-0.026078302,104.23904031,27.13391956,0.5315377425,0.0,1042.0,4003.0,204345.0,108617.08,,Other / Not classified
5484,Aviane,Levonorgestrel/Ethin.Estradiol,1,Overall,2023,-0.016739019,-0.026078302,119.84878731,26.985486242,0.5176761409,0.0,1072.0,4761.0,248182.0,128477.9,,Other / Not classified
5490,Avodart,Dutasteride,2,Overall,2019,0.2536041828,1.0029540752,1709.8246472,356.26764512,6.4567727679,0.0,2466.0,11835.0,653024.0,4216427.58,G04CA|G04CB,Other / Not classified
5491,Avodart,Dutasteride,2,Overall,2020,0.2536041828,1.0029540752,1769.7637494,370.86960924,6.417012319,0.0,1995.0,9520.0,550206.0,3530678.68,G04CA|G04CB,Other / Not classified
5492,Avodart,Dutasteride,2,Overall,2021,0.2536041828,1.0029540752,1913.5417446,405.30499933,6.8033905223,0.0,1582.0,7469.0,444958.0,3027223.04,G04CA|G04CB,Other / Not classified
5493,Avodart,Dutasteride,2,Overall,2022,0.2536041828,1.0029540752,2277.7491059,486.61697554,7.9613412779,0.0,1275.0,5968.0,364779.0,2904130.11,G04CA|G04CB,Other / Not classified
5494,Avodart,Dutasteride,2,Overall,2023,0.2536041828,1.0029540752,4415.4253911,994.75885211,15.946200956,0.0,946.0,4199.0,257700.0,4176992.42,G04CA|G04CB,Other / Not classified
5505,Avonex,Interferon Beta-1a,1,Overall,2019,0.0366178765,0.0738679152,67235.519964,8055.0861816,7111.2668637,0.0,3937.0,32862.0,37223.5,264706242.1,L03AB,Other / Not classified
5506,Avonex,Interferon Beta-1a,1,Overall,2020,0.0366178765,0.0738679152,71365.500103,8444.2670265,7234.0706488,0.0,3505.0,29622.0,34577.5,250136077.86,L03AB,Other / Not classified
5507,Avonex,Interferon Beta-1a,1,Overall,2021,0.0366178765,0.0738679152,70638.504038,8356.2142641,7410.8755343,0.0,2962.0,25039.0,28233.0,209231248.96,L03AB,Other / Not classified
5508,Avonex,Interferon Beta-1a,1,Overall,2022,0.0366178765,0.0738679152,73397.905898,8522.7803142,7646.6442537,0.0,2206.0,18998.0,21174.75,161915780.41,L03AB,Other / Not classified
5509,Avonex,Interferon Beta-1a,1,Overall,2023,0.0366178765,0.0738679152,78010.265689,8945.5110446,8211.4859226,0.0,1786.0,15575.0,16967.25,139326334.52,L03AB,Other / Not classified
5515,Avonex Pen,Interferon Beta-1a,1,Overall,2019,0.0377594145,0.0702902911,69318.548147,8086.5475977,7099.3671025,0.0,4592.0,39363.0,44836.5,318310773.09,L03AB,Other / Not classified
5516,Avonex Pen,Interferon Beta-1a,1,Overall,2020,0.0377594145,0.0702902911,71591.22565,8369.8204285,7233.9743408,0.0,4262.0,36455.0,42179.0,305121803.72,L03AB,Other / Not classified
5517,Avonex Pen,Interferon Beta-1a,1,Overall,2021,0.0377594145,0.0702902911,71306.842189,8356.7372894,7431.1375533,0.0,3637.0,31034.0,34899.5,259342985.04,L03AB,Other / Not classified
5518,Avonex Pen,Interferon Beta-1a,1,Overall,2022,0.0377594145,0.0702902911,73399.575314,8568.153841,7693.1601922,0.0,2727.0,23361.0,26018.0,200160641.88,L03AB,Other / Not classified
5519,Avonex Pen,Interferon Beta-1a,1,Overall,2023,0.0377594145,0.0702902911,78955.702479,9072.3622466,8233.9146618,0.0,2255.0,19625.0,21623.25,178045109.09,L03AB,Other / Not classified
5525,Avsola,Infliximab-Axxq,1,Overall,2019,0.0091528003,1.0663413196,,,,nan,,,,,L04AB,Arthritis
5526,Avsola,Infliximab-Axxq,1,Overall,2020,0.0091528003,1.0663413196,,,,nan,,,,,L04AB,Arthritis
5527,Avsola,Infliximab-Axxq,1,Overall,2021,0.0091528003,1.0663413196,8129.86,2480.2962712,511.66951049,0.0,18.0,59.0,286.0,146337.48,L04AB,Arthritis
5529,Avsola,Infliximab-Axxq,1,Overall,2023,0.0091528003,1.0663413196,11581.790352,2924.0022978,521.07879262,0.0,256.0,1014.0,5690.0,2964938.33,L04AB,Arthritis
5545,Aygestin,Norethindrone Acetate,1,Overall,2019,0.0691502318,-0.002862435,,157.35657143,4.9931822303,0.0,,35.0,1103.0,5507.48,G03AA|G03AB|G03AC|G03DC,Other / Not classified
5546,Aygestin,Norethindrone Acetate,1,Overall,2020,0.0691502318,-0.002862435,,157.32527778,5.2587836583,0.0,,36.0,1077.0,5663.71,G03AA|G03AB|G03AC|G03DC,Other / Not classified
5555,Ayvakit,Avapritinib,1,Overall,2019,0.0486976218,0.0518813636,,,,nan,,,,,L01EX,Other / Not classified
5556,Ayvakit,Avapritinib,1,Overall,2020,0.0486976218,0.0518813636,157041.45455,38175.823204,1081.7768909,0.0,44.0,181.0,6393.0,6909824.0,L01EX,Other / Not classified
5557,Ayvakit,Avapritinib,1,Overall,2021,0.0486976218,0.0518813636,126315.01943,36992.25569,1143.3798776,0.0,123.0,420.0,13594.0,15536747.39,L01EX,Other / Not classified
5558,Ayvakit,Avapritinib,1,Overall,2022,0.0486976218,0.0518813636,206939.15904,36684.669102,1186.1013177,0.0,156.0,880.0,27219.0,32282508.81,L01EX,Other / Not classified
5559,Ayvakit,Avapritinib,1,Overall,2023,0.0486976218,0.0518813636,206635.71925,39464.761831,1247.6378715,0.0,267.0,1398.0,44228.0,55171737.04,L01EX,Other / Not classified
5565,Azacitidine,Azacitidine,13,Overall,2019,-0.06441664,-0.246395584,12999.722358,2976.1783369,298.28438587,0.0,212.0,926.0,9329.0,2755941.14,L01BC,Other / Not classified
5566,Azacitidine,Azacitidine,13,Overall,2020,-0.06441664,-0.246395584,16578.648545,3695.3421277,338.93140116,0.0,220.0,987.0,10707.0,3647302.68,L01BC,Other / Not classified
5567,Azacitidine,Azacitidine,13,Overall,2021,-0.06441664,-0.246395584,15862.693245,3369.7020678,286.49972691,0.0,188.0,885.0,12157.0,2982186.33,L01BC,Other / Not classified
5568,Azacitidine,Azacitidine,13,Overall,2022,-0.06441664,-0.246395584,16978.987835,3066.9680074,303.26133468,0.0,291.0,1611.0,16191.0,4940885.46,L01BC,Other / Not classified
5569,Azacitidine,Azacitidine,13,Overall,2023,-0.06441664,-0.246395584,11810.301152,2134.3917744,228.53908099,0.0,330.0,1826.0,17325.0,3897399.38,L01BC,Other / Not classified
5645,Azasan,Azathioprine,1,Overall,2019,0.0289915607,-0.095172343,2829.4273797,751.21096072,11.664932219,0.0,561.0,2113.0,132388.0,1587308.76,L04AX,Arthritis
5646,Azasan,Azathioprine,1,Overall,2020,0.0289915607,-0.095172343,3001.3848815,788.00357943,12.571653337,0.0,633.0,2411.0,148776.0,1899876.63,L04AX,Arthritis
5647,Azasan,Azathioprine,1,Overall,2021,0.0289915607,-0.095172343,2836.6829231,816.76363234,13.894321913,0.0,520.0,1806.0,104521.0,1475075.12,L04AX,Arthritis
5648,Azasan,Azathioprine,1,Overall,2022,0.0289915607,-0.095172343,2650.7706838,795.23120513,14.453186418,0.0,117.0,390.0,20767.0,310140.17,L04AX,Arthritis
5649,Azasan,Azathioprine,1,Overall,2023,0.0289915607,-0.095172343,2380.8406818,895.35888889,13.077642808,0.0,44.0,117.0,8060.0,104756.99,L04AX,Arthritis
5655,Azasite,Azithromycin,2,Overall,2019,0.0457500308,0.0654412002,484.83170918,255.54801617,81.576906425,0.0,10625.0,20158.0,63147.0,5151336.91,J01FA|S01AA,Other / Not classified
5656,Azasite,Azithromycin,2,Overall,2020,0.0457500308,0.0654412002,556.8915873,273.4778538,84.021268915,0.0,8505.0,17319.0,56371.0,4736362.95,J01FA|S01AA,Other / Not classified
5657,Azasite,Azithromycin,2,Overall,2021,0.0457500308,0.0654412002,593.12263004,291.53995852,84.058582779,0.0,5806.0,11812.0,40967.5,3443669.99,J01FA|S01AA,Other / Not classified
5658,Azasite,Azithromycin,2,Overall,2022,0.0457500308,0.0654412002,410.20393451,278.27495027,91.56917244,0.0,2046.0,3016.0,9165.5,839277.25,J01FA|S01AA,Other / Not classified
5659,Azasite,Azithromycin,2,Overall,2023,0.0457500308,0.0654412002,490.66325899,311.07043558,97.56156899,0.0,2780.0,4385.0,13976.5,1364043.86,J01FA|S01AA,Other / Not classified
5670,Azathioprine,Azathioprine,7,Overall,2019,0.0066026594,-0.083300769,303.00883519,69.103930908,0.6329992417,0.0,90547.0,397033.0,43525736.452,27436541.0,L04AX,Arthritis
5671,Azathioprine,Azathioprine,7,Overall,2020,0.0066026594,-0.083300769,302.06369771,72.30111334,0.6296089083,0.0,90556.0,378330.0,43619670.51,27353680.21,L04AX,Arthritis
5672,Azathioprine,Azathioprine,7,Overall,2021,0.0066026594,-0.083300769,273.46720166,63.22380512,0.5445914007,0.0,92119.0,398450.0,46584441.06,25191525.15,L04AX,Arthritis
5673,Azathioprine,Azathioprine,7,Overall,2022,0.0066026594,-0.083300769,342.18609298,78.749906137,0.7089385887,0.0,91013.0,395472.0,46630142.5,31143382.88,L04AX,Arthritis
5674,Azathioprine,Azathioprine,7,Overall,2023,0.0066026594,-0.083300769,303.07227076,70.450417826,0.6498834593,0.0,90745.0,390378.0,46365228.754,27502293.21,L04AX,Arthritis
5710,Azelaic Acid,Azelaic Acid,5,Overall,2019,-0.099182003,-0.128712099,359.67299949,221.5944859,4.0826278939,0.0,21667.0,35168.0,1907519.0,7793034.88,D10AX,Other / Not classified
5711,Azelaic Acid,Azelaic Acid,5,Overall,2020,-0.099182003,-0.128712099,332.1984209,188.25629168,3.4552138176,0.0,24457.0,43157.0,2345043.0,8124576.78,D10AX,Other / Not classified
5712,Azelaic Acid,Azelaic Acid,5,Overall,2021,-0.099182003,-0.128712099,302.72332358,171.67944706,3.1235860132,0.0,29405.0,51850.0,2846222.55,8901579.33,D10AX,Other / Not classified
5713,Azelaic Acid,Azelaic Acid,5,Overall,2022,-0.099182003,-0.128712099,299.14497319,167.09902427,3.0855055451,0.0,31143.0,55753.0,3013542.0,9316271.9,D10AX,Other / Not classified
5714,Azelaic Acid,Azelaic Acid,5,Overall,2023,-0.099182003,-0.128712099,263.17352391,147.55692448,2.688363651,0.0,37203.0,66353.0,3646722.0,9790844.61,D10AX,Other / Not classified
5740,Azelastine HCl*,Azelastine HCl,15,Overall,2019,-0.048805729,-0.113220566,96.938975618,44.771533474,2.0176585903,0.0,856136.0,1853699.0,60260490.68,82992946.83,,Other / Not classified
5741,Azelastine HCl*,Azelastine HCl,15,Overall,2020,-0.048805729,-0.113220566,103.23178635,43.386130495,1.7891937042,0.0,854510.0,2033198.0,69170802.05,88212593.75,,Other / Not classified
5742,Azelastine HCl*,Azelastine HCl,15,Overall,2021,-0.048805729,-0.113220566,101.19426126,42.481013505,1.8101744601,0.0,955317.0,2275666.0,78649491.66,96672598.08,,Other / Not classified
5743,Azelastine HCl*,Azelastine HCl,15,Overall,2022,-0.048805729,-0.113220566,98.881968298,42.528152429,1.8625544267,0.0,1081772.0,2515222.0,86918325.5,106967744.61,,Other / Not classified
5744,Azelastine HCl*,Azelastine HCl,15,Overall,2023,-0.048805729,-0.113220566,86.276264105,37.010850718,1.6516749595,0.0,1194948.0,2785552.0,96229133.0,103095649.24,,Other / Not classified
5820,Azelastine-Fluticasone,Azelastine/Fluticasone,3,Overall,2019,-0.051428721,-0.034922196,,,,nan,,,,,,Other / Not classified
5821,Azelastine-Fluticasone,Azelastine/Fluticasone,3,Overall,2020,-0.051428721,-0.034922196,509.07775964,216.9821529,6.8505085866,0.0,25545.0,59933.0,1898391.9,13004391.37,,Other / Not classified
5822,Azelastine-Fluticasone,Azelastine/Fluticasone,3,Overall,2021,-0.051428721,-0.034922196,513.13697048,198.72143427,6.437052823,0.0,35131.0,90715.0,2798695.6,18027014.91,,Other / Not classified
5823,Azelastine-Fluticasone,Azelastine/Fluticasone,3,Overall,2022,-0.051428721,-0.034922196,482.54672445,188.95482543,6.0585737594,0.0,39401.0,100621.0,3132831.9,19012823.49,,Other / Not classified
5824,Azelastine-Fluticasone,Azelastine/Fluticasone,3,Overall,2023,-0.051428721,-0.034922196,460.74952839,181.53031046,5.8469950616,0.0,43680.0,110866.0,3432719.701,20125539.4,,Other / Not classified
5840,Azelex,Azelaic Acid,1,Overall,2019,0.0376514767,0.0438521359,,,,nan,1190.0,,,,D10AX,Other / Not classified
5841,Azelex,Azelaic Acid,1,Overall,2020,0.0376514767,0.0438521359,995.1568622,653.29979829,14.747906341,0.0,1074.0,1636.0,72471.2,1068798.47,D10AX,Other / Not classified
5842,Azelex,Azelaic Acid,1,Overall,2021,0.0376514767,0.0438521359,1206.1638145,659.95463858,15.255563129,0.0,1143.0,2089.0,90370.0,1378645.24,D10AX,Other / Not classified
5843,Azelex,Azelaic Acid,1,Overall,2022,0.0376514767,0.0438521359,1231.5959929,667.01637667,15.78504819,0.0,1133.0,2092.0,88400.0,1395398.26,D10AX,Other / Not classified
5844,Azelex,Azelaic Acid,1,Overall,2023,0.0376514767,0.0438521359,1321.3492045,709.68238967,16.477256268,0.0,1144.0,2130.0,91740.0,1511623.49,D10AX,Other / Not classified
5850,Azesco,Prenatal 147/Iron/Folic Acid,1,Overall,2019,0.0061457129,0.0173297773,7268.7859978,3716.4498857,54.295745312,0.0,3578.0,6998.0,479001.0,26007716.3,,Other / Not classified
5851,Azesco,Prenatal 147/Iron/Folic Acid,1,Overall,2020,0.0061457129,0.0173297773,4870.8655739,2909.8677455,52.388614223,0.0,1150.0,1925.0,106922.0,5601495.41,,Other / Not classified
5852,Azesco,Prenatal 147/Iron/Folic Acid,1,Overall,2021,0.0061457129,0.0173297773,7604.7248348,3276.0328202,51.952514566,0.0,333.0,773.0,48744.0,2532373.37,,Other / Not classified
5853,Azesco,Prenatal 147/Iron/Folic Acid,1,Overall,2022,0.0061457129,0.0173297773,6721.3088306,4340.8452865,54.694992453,0.0,248.0,384.0,30476.0,1666884.59,,Other / Not classified
5854,Azesco,Prenatal 147/Iron/Folic Acid,1,Overall,2023,0.0061457129,0.0173297773,7356.3113529,3982.7163376,55.642844494,0.0,170.0,314.0,22475.0,1250572.93,,Other / Not classified
5860,Azilect,Rasagiline Mesylate,1,Overall,2019,0.083764652,0.0598933892,5939.9089526,1232.2729689,25.667824359,0.0,907.0,4372.0,209893.0,5387497.42,N04BD,Other / Not classified
5861,Azilect,Rasagiline Mesylate,1,Overall,2020,0.083764652,0.0598933892,7193.8718439,1439.2525258,27.142758419,0.0,602.0,3009.0,159560.0,4330710.85,N04BD,Other / Not classified
5862,Azilect,Rasagiline Mesylate,1,Overall,2021,0.083764652,0.0598933892,8113.9664456,1669.7409116,30.220936666,0.0,377.0,1832.0,101228.0,3058965.35,N04BD,Other / Not classified
5863,Azilect,Rasagiline Mesylate,1,Overall,2022,0.083764652,0.0598933892,9114.8732082,1754.7029238,33.409255933,0.0,293.0,1522.0,79940.0,2670657.85,N04BD,Other / Not classified
5864,Azilect,Rasagiline Mesylate,1,Overall,2023,0.083764652,0.0598933892,9564.2593532,1811.8907917,35.410249503,0.0,201.0,1061.0,54288.0,1922416.13,N04BD,Other / Not classified
5870,Azithromycin*,Azithromycin,24,Overall,2019,-0.052834736,-0.203655498,11.810040884,8.5706493644,1.2195458166,0.0,5916068.0,8152125.0,58680674.319,69869004.95,J01FA|S01AA,Other / Not classified
5871,Azithromycin*,Azithromycin,24,Overall,2020,-0.052834736,-0.203655498,12.610293079,8.8943952663,1.1755119864,0.0,4478590.0,6349654.0,49327426.648,56476332.48,J01FA|S01AA,Other / Not classified
5872,Azithromycin*,Azithromycin,24,Overall,2021,-0.052834736,-0.203655498,12.481117239,8.9180079321,1.1583231476,0.0,4273552.0,5981011.0,47180724.914,53338703.54,J01FA|S01AA,Other / Not classified
5873,Azithromycin*,Azithromycin,24,Overall,2022,-0.052834736,-0.203655498,12.510880994,8.991729195,1.2325376211,0.0,5780413.0,8042731.0,60073991.143,72318059.14,J01FA|S01AA,Other / Not classified
5874,Azithromycin*,Azithromycin,24,Overall,2023,-0.052834736,-0.203655498,9.9807532714,7.2141279263,0.9815245582,0.0,5970026.0,8259537.0,62039177.252,59585356.53,J01FA|S01AA,Other / Not classified
5995,Azopt,Brinzolamide,1,Overall,2019,0.0116890837,0.0116890837,,,,nan,101287.0,,,,S01EC,Other / Not classified
5996,Azopt,Brinzolamide,1,Overall,2020,0.0116890837,0.0116890837,,,,nan,84859.0,,,,S01EC,Other / Not classified
5997,Azopt,Brinzolamide,1,Overall,2021,0.0116890837,0.0116890837,,,,nan,59040.0,,,,S01EC,Other / Not classified
5998,Azopt,Brinzolamide,1,Overall,2022,0.0116890837,0.0116890837,720.42735747,458.99400916,36.773116161,0.0,22399.0,35157.0,438822.0,16136852.38,S01EC,Other / Not classified
5999,Azopt,Brinzolamide,1,Overall,2023,0.0116890837,0.0116890837,1759.5922448,483.93570249,37.202960195,0.0,12393.0,45061.0,586152.999,21806626.69,S01EC,Other / Not classified
6005,Azor,Amlodipine Bes/Olmesartan Med,2,Overall,2019,0.0607974602,0.1078019437,2688.2231317,541.49870968,10.606443455,0.0,1967.0,9765.0,500618.0,5287734.9,,Other / Not classified
6006,Azor,Amlodipine Bes/Olmesartan Med,2,Overall,2020,0.0607974602,0.1078019437,3195.778471,612.839864,11.128613196,0.0,1537.0,8015.0,443228.0,4911911.51,,Other / Not classified
6007,Azor,Amlodipine Bes/Olmesartan Med,2,Overall,2021,0.0607974602,0.1078019437,3465.437492,649.54327563,11.849231012,0.0,1256.0,6701.0,368546.0,4352589.49,,Other / Not classified
6008,Azor,Amlodipine Bes/Olmesartan Med,2,Overall,2022,0.0607974602,0.1078019437,3545.01685,681.07485765,12.123765935,0.0,1073.0,5585.0,314199.0,3803803.08,,Other / Not classified
6009,Azor,Amlodipine Bes/Olmesartan Med,2,Overall,2023,0.0607974602,0.1078019437,3917.6747424,787.4074441,13.430731468,0.0,854.0,4249.0,249575.0,3345694.23,,Other / Not classified
6020,Azstarys,Serdexmethylphen/Dexmethylphen,1,Overall,2019,0.0180174782,0.0295338919,,,,nan,,,,,,Other / Not classified
6021,Azstarys,Serdexmethylphen/Dexmethylphen,1,Overall,2020,0.0180174782,0.0295338919,,,,nan,,,,,,Other / Not classified
6023,Azstarys,Serdexmethylphen/Dexmethylphen,1,Overall,2022,0.0180174782,0.0295338919,907.16090909,397.16497512,13.618152653,0.0,176.0,402.0,11725.0,159660.32,,Other / Not classified
6024,Azstarys,Serdexmethylphen/Dexmethylphen,1,Overall,2023,0.0180174782,0.0295338919,1421.8673069,422.63384424,14.020349701,0.0,958.0,3223.0,97156.0,1362148.88,,Other / Not classified
6055,Azulfidine,Sulfasalazine,1,Overall,2019,0.0132399281,0.0051851434,1630.2222566,434.46961085,1.7029857696,0.0,226.0,848.0,216631.0,368430.23,A07EC,Other / Not classified
6056,Azulfidine,Sulfasalazine,1,Overall,2020,0.0132399281,0.0051851434,1011.4608616,374.28938164,1.6551992009,0.0,383.0,1035.0,235250.0,387389.51,A07EC,Other / Not classified
6057,Azulfidine,Sulfasalazine,1,Overall,2021,0.0132399281,0.0051851434,788.93995918,292.56855197,1.6247504981,0.0,735.0,1982.0,360474.0,579870.87,A07EC,Other / Not classified
6058,Azulfidine,Sulfasalazine,1,Overall,2022,0.0132399281,0.0051851434,1128.7266406,378.54238428,1.785723194,0.0,384.0,1145.0,248022.0,433431.03,A07EC,Other / Not classified
6059,Azulfidine,Sulfasalazine,1,Overall,2023,0.0132399281,0.0051851434,1334.7093627,453.04610649,1.7949824248,0.0,204.0,601.0,152048.0,272280.71,A07EC,Other / Not classified
6065,Azurette,Desog-E.Estradiol/E.Estradiol,1,Overall,2019,-0.05704464,-0.016891588,214.43342466,50.549967707,1.0696273688,0.0,219.0,929.0,43904.0,46960.92,,Other / Not classified
6066,Azurette,Desog-E.Estradiol/E.Estradiol,1,Overall,2020,-0.05704464,-0.016891588,222.2460355,52.604453782,1.0765759,0.0,169.0,714.0,34888.0,37559.58,,Other / Not classified
6067,Azurette,Desog-E.Estradiol/E.Estradiol,1,Overall,2021,-0.05704464,-0.016891588,198.34993197,45.135356037,0.9389875048,0.0,147.0,646.0,31052.0,29157.44,,Other / Not classified
6068,Azurette,Desog-E.Estradiol/E.Estradiol,1,Overall,2022,-0.05704464,-0.016891588,195.30108696,44.994240401,0.860192455,0.0,138.0,599.0,31332.0,26951.55,,Other / Not classified
6069,Azurette,Desog-E.Estradiol/E.Estradiol,1,Overall,2023,-0.05704464,-0.016891588,196.2884,45.103033088,0.8456624388,0.0,125.0,544.0,29014.0,24536.05,,Other / Not classified
6075,B-D Single Use Alcohol Swab,Alcohol Antiseptic Pads,1,Overall,2019,-0.012420361,-0.021512132,15.376965517,3.3328251121,0.030860346,0.0,145.0,669.0,72250.0,2229.66,,Other / Not classified
6076,B-D Single Use Alcohol Swab,Alcohol Antiseptic Pads,1,Overall,2020,-0.012420361,-0.021512132,14.436873156,3.7502681992,0.0328660504,0.0,678.0,2610.0,297821.0,9788.2,,Other / Not classified
6077,B-D Single Use Alcohol Swab,Alcohol Antiseptic Pads,1,Overall,2021,-0.012420361,-0.021512132,11.611745455,3.7589523249,0.0315911159,0.0,550.0,1699.0,202160.0,6386.46,,Other / Not classified
6078,B-D Single Use Alcohol Swab,Alcohol Antiseptic Pads,1,Overall,2022,-0.012420361,-0.021512132,12.476425339,3.5236932907,0.0300008704,0.0,442.0,1565.0,183814.0,5514.58,,Other / Not classified
6079,B-D Single Use Alcohol Swab,Alcohol Antiseptic Pads,1,Overall,2023,-0.012420361,-0.021512132,11.730605187,3.4701790281,0.0293554878,0.0,347.0,1173.0,138663.0,4070.52,,Other / Not classified
6085,BCG (Tice Strain),BCG Live,1,Overall,2019,0.0075325755,0.0072556848,822.6268552,530.03071429,159.75442443,0.0,442.0,686.0,2276.0,363601.07,,Other / Not classified
6086,BCG (Tice Strain),BCG Live,1,Overall,2020,0.0075325755,0.0072556848,905.76519512,589.4662381,158.63465613,0.0,410.0,630.0,2341.0,371363.73,,Other / Not classified
6087,BCG (Tice Strain),BCG Live,1,Overall,2021,0.0075325755,0.0072556848,920.90081395,592.79543413,161.7595384,0.0,430.0,668.0,2448.0,395987.35,,Other / Not classified
6088,BCG (Tice Strain),BCG Live,1,Overall,2022,0.0075325755,0.0072556848,956.609399,599.38183054,163.43668853,0.0,599.0,956.0,3506.0,573009.03,,Other / Not classified
6089,BCG (Tice Strain),BCG Live,1,Overall,2023,0.0075325755,0.0072556848,1018.1520592,619.09932247,164.62253364,0.0,709.0,1166.0,4385.0,721869.81,,Other / Not classified
6095,Bacitracin*,Bacitracin,1,Overall,2019,0.0180411684,0.0657739819,139.25277347,96.607541993,25.940230823,0.0,56460.0,81383.0,303089.5,7862211.59,D06AX|J01XX|R02AB|S01AA,Other / Not classified
6096,Bacitracin*,Bacitracin,1,Overall,2020,0.0180411684,0.0657739819,136.12944869,96.842841884,25.875324356,0.0,38563.0,54207.0,202879.0,5249559.93,D06AX|J01XX|R02AB|S01AA,Other / Not classified
6097,Bacitracin*,Bacitracin,1,Overall,2021,0.0180411684,0.0657739819,130.16012413,96.850450336,26.07789789,0.0,29163.0,39193.0,145558.5,3795859.7,D06AX|J01XX|R02AB|S01AA,Other / Not classified
