Brnd_Name,Gnrc_Name,Tot_Mftr,Mftr_Name,Tot_Spndng_2019,Tot_Dsg_Unts_2019,Tot_Clms_2019,Tot_Benes_2019,Avg_Spnd_Per_Dsg_Unt_Wghtd_2019,Avg_Spnd_Per_Clm_2019,Avg_Spnd_Per_Bene_2019,Outlier_Flag_2019,Tot_Spndng_2020,Tot_Dsg_Unts_2020,Tot_Clms_2020,Tot_Benes_2020,Avg_Spnd_Per_Dsg_Unt_Wghtd_2020,Avg_Spnd_Per_Clm_2020,Avg_Spnd_Per_Bene_2020,Outlier_Flag_2020,Tot_Spndng_2021,Tot_Dsg_Unts_2021,Tot_Clms_2021,Tot_Benes_2021,Avg_Spnd_Per_Dsg_Unt_Wghtd_2021,Avg_Spnd_Per_Clm_2021,Avg_Spnd_Per_Bene_2021,Outlier_Flag_2021,Tot_Spndng_2022,Tot_Dsg_Unts_2022,Tot_Clms_2022,Tot_Benes_2022,Avg_Spnd_Per_Dsg_Unt_Wghtd_2022,Avg_Spnd_Per_Clm_2022,Avg_Spnd_Per_Bene_2022,Outlier_Flag_2022,Tot_Spndng_2023,Tot_Dsg_Unts_2023,Tot_Clms_2023,Tot_Benes_2023,Avg_Spnd_Per_Dsg_Unt_Wghtd_2023,Avg_Spnd_Per_Clm_2023,Avg_Spnd_Per_Bene_2023,Outlier_Flag_2023,Chg_Avg_Spnd_Per_Dsg_Unt_22_23,CAGR_Avg_Spnd_Per_Dsg_Unt_19_23
Balcoltra,Levonorgest/Eth.Estradiol/Iron,1,Overall,,,,,,,,,12949.17,1764,43,21,7.3407993197,301.14348837,616.62714286,0,32971.18,3976,108,40,8.2925503018,305.2887037,824.2795,0,43090.05,4760,107,28,9.0525315126,402.71074766,1538.9303571,0,38802.22,4032,90,28,9.6235664683,431.13577778,1385.7935714,0,0.0630801401,0.0944541345
Balcoltra,Levonorgest/Eth.Estradiol/Iron,1,Avion Pharmaceu,,,,,,,,,12949.17,1764,43,21,7.3407993197,301.14348837,616.62714286,0,32971.18,3976,108,40,8.2925503018,305.2887037,824.2795,0,43090.05,4760,107,28,9.0525315126,402.71074766,1538.9303571,0,38802.22,4032,90,28,9.6235664683,431.13577778,1385.7935714,0,0.0630801401,0.0944541345
Balsalazide Disodium,Balsalazide Disodium,3,Overall,23966799.13,38836348.8,118448,25157,0.6170872485,202.34026011,952.68907779,0,26968205.32,42515829.233,123494,26490,0.6343809662,218.37664437,1018.052296,0,25730993.17,42301049,119147,26446,0.6082440738,215.96005917,972.96351698,0,24795671.03,41120536,113391,25660,0.6030057704,218.67406611,966.31609626,0,23529054.66,39415591.997,108685,24237,0.5968473172,216.48851875,970.79071915,0,-0.010212926,-0.008302614
Balsalazide Disodium,Balsalazide Disodium,1,Apotex Corp,10189505.48,15761835.8,47987,12537,0.6464669223,212.33887261,812.75468453,0,11849135.79,17924587.233,52255,13113,0.661054876,226.75601933,903.61746282,0,7158012.34,11675179,32194,11188,0.6130965821,222.33994968,639.79373793,0,10351056.72,16983887,46896,12448,0.6094633531,220.72365916,831.54375964,0,11712517.18,19710583.997,53309,12977,0.5942247668,219.70993979,902.55969639,0,-0.025003286,-0.020845757
Balsalazide Disodium,Balsalazide Disodium,1,Zydus Pharmaceu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114929.09,153312,321,315,0.7496418415,358.03454829,364.85425397,0,,
Balsalazide Disodium,Balsalazide Disodium,1,West-Ward/Hikma,13777293.65,23074513,70461,16448,0.597078415,195.53077092,837.62728903,0,15119069.53,24591242,71239,17974,0.6148152066,212.23023246,841.16332091,0,18572980.83,30625870,86953,23000,0.6064474521,213.59793026,807.52090565,0,14444614.31,24136649,66495,18228,0.5984515212,217.22857824,792.44098694,0,11701608.39,19551696,55055,13450,0.5984958231,212.54397221,870.00805874,0,0.0000740276,0.0005929489
Balversa,Erdafitinib,1,Overall,8243199.04,22792,441,164,367.52173102,18692.061315,50263.40878,0,15867593.16,43196,888,268,374.73502217,17868.911216,59207.437164,0,14992684.51,39724,800,245,385.69661815,18740.855638,61194.630653,0,16785720.54,41212,922,256,414.30764601,18205.770651,65569.220859,0,17690616.55,40292,852,275,445.75363227,20763.634448,64329.514727,0,0.0759000867,0.0494287716
Balversa,Erdafitinib,1,Janssen Product,8243199.04,22792,441,164,367.52173102,18692.061315,50263.40878,0,15867593.16,43196,888,268,374.73502217,17868.911216,59207.437164,0,14992684.51,39724,800,245,385.69661815,18740.855638,61194.630653,0,16785720.54,41212,922,256,414.30764601,18205.770651,65569.220859,0,17690616.55,40292,852,275,445.75363227,20763.634448,64329.514727,0,0.0759000867,0.0494287716
Balziva,Norethindrone-Ethin. Estradiol,1,Overall,68718.18,82531,1819,335,0.8326347675,37.7779989,205.12889552,0,69275.57,77847,1529,286,0.8898938944,45.307763244,242.22227273,0,68717.56,78596,1472,317,0.8743137055,46.683125,216.77463722,0,55433.53,66171,1220,251,0.8377314836,45.437319672,220.85071713,0,52439.04,64234,1115,242,0.8163751284,47.030529148,216.69024793,0,-0.025493079,-0.004918148
Balziva,Norethindrone-Ethin. Estradiol,1,Teva USA,68718.18,82531,1819,335,0.8326347675,37.7779989,205.12889552,0,69275.57,77847,1529,286,0.8898938944,45.307763244,242.22227273,0,68717.56,78596,1472,317,0.8743137055,46.683125,216.77463722,0,55433.53,66171,1220,251,0.8377314836,45.437319672,220.85071713,0,52439.04,64234,1115,242,0.8163751284,47.030529148,216.69024793,0,-0.025493079,-0.004918148
Band-Aid Gauze Pads,Gauze Bandage,1,Overall,1791.11,17646,199,99,0.1015023235,9.0005527638,18.092020202,0,3095.67,23960,608,495,0.129201586,5.0915625,6.2538787879,0,2609.64,21488,534,421,0.1214463887,4.8869662921,6.1986698337,0,2970.33,22227,523,417,0.1336361182,5.6794072658,7.1230935252,0,3330.03,25259,570,422,0.1318353854,5.8421578947,7.8910663507,0,-0.013474896,0.0675519111
Band-Aid Gauze Pads,Gauze Bandage,1,J&J Cons/Kenvue,1791.11,17646,199,99,0.1015023235,9.0005527638,18.092020202,0,3095.67,23960,608,495,0.129201586,5.0915625,6.2538787879,0,2609.64,21488,534,421,0.1214463887,4.8869662921,6.1986698337,0,2970.33,22227,523,417,0.1336361182,5.6794072658,7.1230935252,0,3330.03,25259,570,422,0.1318353854,5.8421578947,7.8910663507,0,-0.013474896,0.0675519111
Banzel,Rufinamide,1,Overall,103728571.79,7748356.5,30159,2573,20.091311777,3439.3902911,40314.252542,0,116301070.14,8204213.5,31089,2633,21.430023279,3740.9073994,44170.554554,0,79885762.8,4772717.5,20377,2451,22.563088015,3920.3888109,32593.130477,0,27832595.32,1852980,6184,869,21.81203578,4500.7430983,32028.303015,0,21938164.42,1437824.5,4446,542,22.650303157,4934.3599685,40476.318118,0,0.038431414,0.0304251058
Banzel,Rufinamide,1,Eisai Inc.,103728571.79,7748356.5,30159,2573,20.091311777,3439.3902911,40314.252542,0,116301070.14,8204213.5,31089,2633,21.430023279,3740.9073994,44170.554554,0,79885762.8,4772717.5,20377,2451,22.563088015,3920.3888109,32593.130477,0,27832595.32,1852980,6184,869,21.81203578,4500.7430983,32028.303015,0,21938164.42,1437824.5,4446,542,22.650303157,4934.3599685,40476.318118,0,0.038431414,0.0304251058
Baqsimi,Glucagon,1,Overall,1243270.68,4376,2562,2259,284.11121572,485.27348946,550.36329349,0,9007677.51,31293,17732,13510,287.84959927,507.98993402,666.74148853,0,14337898.44,49111.03,27996,20497,291.94864046,512.14096442,699.51204762,0,19127819.09,64967,36946,25807,294.42361645,517.72368024,741.18723951,0,25476036.79,86194,48621,32681,295.56624347,523.97188026,779.53663566,0,0.0038808946,0.0099307912
Baqsimi,Glucagon,1,Eli Lilly & Co.,1243270.68,4376,2562,2259,284.11121572,485.27348946,550.36329349,0,9007677.51,31293,17732,13510,287.84959927,507.98993402,666.74148853,0,14337898.44,49111.03,27996,20497,291.94864046,512.14096442,699.51204762,0,19127819.09,64967,36946,25807,294.42361645,517.72368024,741.18723951,0,25476036.79,86194,48621,32681,295.56624347,523.97188026,779.53663566,0,0.0038808946,0.0099307912
Baraclude,Entecavir,1,Overall,3959888.52,153358,2375,408,39.534864946,1667.3214821,9705.6091176,0,3773750.38,155713,2201,320,38.597561529,1714.5617356,11792.969937,0,3454379.63,149932,1922,293,38.452139869,1797.2838866,11789.69157,0,3079598.16,138944,1679,276,38.167010733,1834.1859202,11157.964348,0,2808857.51,138081,1511,250,37.092721293,1858.9394507,11235.43004,0,-0.028147068,-0.015814167
Baraclude,Entecavir,1,BMS Primarycare,3959888.52,153358,2375,408,39.534864946,1667.3214821,9705.6091176,0,3773750.38,155713,2201,320,38.597561529,1714.5617356,11792.969937,0,3454379.63,149932,1922,293,38.452139869,1797.2838866,11789.69157,0,3079598.16,138944,1679,276,38.167010733,1834.1859202,11157.964348,0,2808857.51,138081,1511,250,37.092721293,1858.9394507,11235.43004,0,-0.028147068,-0.015814167
Basaglar Kwikpen U-100,"Insulin Glargine,Hum.Rec.Anlog",1,Overall,636253622.07,28997792.871,1695864,359937,21.941449989,375.17962647,1767.6805165,0,689339161.91,31031449.97,1781445,381756,22.214210505,386.95506283,1805.7061629,0,707166569.42,31385825.268,1735015,384554,22.531399553,407.58527703,1838.9265732,0,706582383.99,30961681.369,1701833,379615,22.821189055,415.189025,1861.3131304,0,647548318.52,27938494.012,1538057,352073,23.177638646,421.01711349,1839.2444707,0,0.0156192383,0.0137969162
Basaglar Kwikpen U-100,"Insulin Glargine,Hum.Rec.Anlog",1,Eli Lilly & Co.,636253622.07,28997792.871,1695864,359937,21.941449989,375.17962647,1767.6805165,0,689339161.91,31031449.97,1781445,381756,22.214210505,386.95506283,1805.7061629,0,707166569.42,31385825.268,1735015,384554,22.531399553,407.58527703,1838.9265732,0,706582383.99,30961681.369,1701833,379615,22.821189055,415.189025,1861.3131304,0,647548318.52,27938494.012,1538057,352073,23.177638646,421.01711349,1839.2444707,0,0.0156192383,0.0137969162
Basaglar Tempo Pen U-100,"Insulin Glargine,Hum.Rec.Anlog",1,Overall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242528.99,10668,640,458,22.734251031,378.95154687,529.53927948,0,,
Basaglar Tempo Pen U-100,"Insulin Glargine,Hum.Rec.Anlog",1,Eli Lilly & Co.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242528.99,10668,640,458,22.734251031,378.95154687,529.53927948,0,,
Bavencio,Avelumab,1,Overall,332453.08,2000,25,,166.22654,13298.1232,,1,793201.47,4680,60,14,169.48749359,13220.0245,56657.247857,0,1567111.83,8840,119,25,177.27509389,13169.006975,62684.4732,0,1954833.28,10780,151,31,181.33889425,12945.915762,63059.138065,0,2230420.99,11880,183,31,187.74587458,12188.092842,71949.064194,0,0.0353315286,0.030902302
Bavencio,Avelumab,1,"Emd Serono, Inc",332453.08,2000,25,,166.22654,13298.1232,,1,793201.47,4680,60,14,169.48749359,13220.0245,56657.247857,0,1567111.83,8840,119,25,177.27509389,13169.006975,62684.4732,0,1954833.28,10780,151,31,181.33889425,12945.915762,63059.138065,0,2230420.99,11880,183,31,187.74587458,12188.092842,71949.064194,0,0.0353315286,0.030902302
Baxdela*,Delafloxacin Meglumine,1,Overall,4375499.2,60429,2227,1604,74.883158768,1964.7504266,2727.8673317,0,2254592.67,29522,1055,643,76.519567542,2137.0546635,3506.3649611,0,1638812.88,20906,657,381,78.389595331,2494.3879452,4301.3461417,0,1429072.76,17064,571,360,83.782240939,2502.7543958,3969.6465556,0,1142193.52,13559,510,343,84.238772771,2239.5951373,3330.0102624,0,0.0054490287,0.0298689601
Baxdela*,Delafloxacin Meglumine,1,Melinta Therape*,4375499.2,60429,2227,1604,74.883158768,1964.7504266,2727.8673317,0,2254592.67,29522,1055,643,76.519567542,2137.0546635,3506.3649611,0,1638812.88,20906,657,381,78.389595331,2494.3879452,4301.3461417,0,1429072.76,17064,571,360,83.782240939,2502.7543958,3969.6465556,0,1142193.52,13559,510,343,84.238772771,2239.5951373,3330.0102624,0,0.0054490287,0.0298689601
Bd Insulin Syringe,"Syringe And Needle,Insulin,1ml",1,Overall,715.95,3020,45,17,0.2370695364,15.91,42.114705882,0,490.13,2008,37,14,0.2440886454,13.246756757,35.009285714,0,421.38,1844,31,15,0.2285140998,13.592903226,28.092,0,500.06,2432,25,15,0.2056167763,20.0024,33.337333333,1,1651.83,7578,77,29,0.2179770388,21.452337662,56.959655172,0,0.0601131031,-0.020772166
Bd Insulin Syringe,"Syringe And Needle,Insulin,1ml",1,Becton Dickinso,715.95,3020,45,17,0.2370695364,15.91,42.114705882,0,490.13,2008,37,14,0.2440886454,13.246756757,35.009285714,0,421.38,1844,31,15,0.2285140998,13.592903226,28.092,0,500.06,2432,25,15,0.2056167763,20.0024,33.337333333,1,1651.83,7578,77,29,0.2179770388,21.452337662,56.959655172,0,0.0601131031,-0.020772166
Bd Insulin Syringe Ult-Fine II,"Syring-Needl,Disp,Insul,0.3 Ml",1,Overall,19411.5,69174,705,369,0.2806184405,27.534042553,52.605691057,0,17235.3,61412,585,317,0.2806503615,29.462051282,54.370031546,0,14332.5,50798,508,266,0.2821469349,28.213582677,53.881578947,0,14409.76,50944,482,242,0.2828548995,29.895767635,59.54446281,0,13942.72,49150,484,251,0.2836769074,28.807272727,55.548685259,0,0.0029061117,0.0027136897
Bd Insulin Syringe Ult-Fine II,"Syring-Needl,Disp,Insul,0.3 Ml",1,Becton Dickinso,19411.5,69174,705,369,0.2806184405,27.534042553,52.605691057,0,17235.3,61412,585,317,0.2806503615,29.462051282,54.370031546,0,14332.5,50798,508,266,0.2821469349,28.213582677,53.881578947,0,14409.76,50944,482,242,0.2828548995,29.895767635,59.54446281,0,13942.72,49150,484,251,0.2836769074,28.807272727,55.548685259,0,0.0029061117,0.0027136897
Bd Insulin Syringe Ult-Fine II,"Syringe And Needle,Insulin,1ml",1,Overall,70370.2,252196,2302,1120,0.2790298022,30.569157255,62.830535714,0,20914.14,69840,681,343,0.2994579038,30.71092511,60.974169096,0,16444.66,52034,506,243,0.3160368221,32.499328063,67.673497942,0,3411.7,5520,62,21,0.6180615942,55.027419355,162.46190476,0,2091.74,3180,41,15,0.6577798742,51.01804878,139.44933333,0,0.0642626566,0.2391032542
Bd Insulin Syringe Ult-Fine II,"Syringe And Needle,Insulin,1ml",1,Becton Dickinso,70370.2,252196,2302,1120,0.2790298022,30.569157255,62.830535714,0,20914.14,69840,681,343,0.2994579038,30.71092511,60.974169096,0,16444.66,52034,506,243,0.3160368221,32.499328063,67.673497942,0,3411.7,5520,62,21,0.6180615942,55.027419355,162.46190476,0,2091.74,3180,41,15,0.6577798742,51.01804878,139.44933333,0,0.0642626566,0.2391032542
Bd Insulin Syringe Ult-Fine II,"Syringe-Needle,Insulin,0.5 Ml",1,Overall,62939.07,226157,2074,1051,0.2782981292,30.346706847,59.884938154,0,46212.19,165300,1558,727,0.2795655777,29.661225931,63.565598349,0,39736.68,140060,1399,604,0.2837118378,28.403631165,65.789205298,0,34601.79,121808,1142,515,0.2840682878,30.299290718,67.187941748,0,34886.79,124252,1158,639,0.2807744745,30.126761658,54.595915493,0,-0.011595146,0.002217159
Bd Insulin Syringe Ult-Fine II,"Syringe-Needle,Insulin,0.5 Ml",1,Becton Dickinso,62939.07,226157,2074,1051,0.2782981292,30.346706847,59.884938154,0,46212.19,165300,1558,727,0.2795655777,29.661225931,63.565598349,0,39736.68,140060,1399,604,0.2837118378,28.403631165,65.789205298,0,34601.79,121808,1142,515,0.2840682878,30.299290718,67.187941748,0,34886.79,124252,1158,639,0.2807744745,30.126761658,54.595915493,0,-0.011595146,0.002217159
Bd Insulin Syringe Ultra-Fine,"Syring-Needl,Disp,Insul,0.3 Ml",1,Overall,5966.38,21460,216,119,0.2780232992,27.62212963,50.137647059,0,4215.23,15155,154,88,0.2781412075,27.371623377,47.900340909,0,2869.3,10226,98,59,0.2805886955,29.278571429,48.63220339,0,2664.41,9520,88,55,0.279875,30.277386364,48.443818182,0,2258.37,8030,75,40,0.281241594,30.1116,56.45925,0,0.0048828728,0.0028814296
Bd Insulin Syringe Ultra-Fine,"Syring-Needl,Disp,Insul,0.3 Ml",1,Becton Dickinso,5966.38,21460,216,119,0.2780232992,27.62212963,50.137647059,0,4215.23,15155,154,88,0.2781412075,27.371623377,47.900340909,0,2869.3,10226,98,59,0.2805886955,29.278571429,48.63220339,0,2664.41,9520,88,55,0.279875,30.277386364,48.443818182,0,2258.37,8030,75,40,0.281241594,30.1116,56.45925,0,0.0048828728,0.0028814296
Bd Insulin Syringe Ultra-Fine,"Syringe-Needle,Insulin,0.5 Ml",1,Overall,18506.88,66421,639,294,0.2786299514,28.962253521,62.948571429,0,12906.6,46136,454,212,0.2797511705,28.428634361,60.880188679,0,11499.71,41567,388,188,0.2766547983,29.638427835,61.168670213,0,8831.35,32150,263,113,0.2746920684,33.579277567,78.153539823,0,6683.73,23540,200,94,0.2839307562,33.41865,71.103510638,0,0.0336328886,0.0047225738
Bd Insulin Syringe Ultra-Fine,"Syringe-Needle,Insulin,0.5 Ml",1,Becton Dickinso,18506.88,66421,639,294,0.2786299514,28.962253521,62.948571429,0,12906.6,46136,454,212,0.2797511705,28.428634361,60.880188679,0,11499.71,41567,388,188,0.2766547983,29.638427835,61.168670213,0,8831.35,32150,263,113,0.2746920684,33.579277567,78.153539823,0,6683.73,23540,200,94,0.2839307562,33.41865,71.103510638,0,0.0336328886,0.0047225738
Beconase Aq,Beclomethasone Dipropionate,1,Overall,1895500.6,160700,4836,1650,11.795274424,391.95628619,1148.7882424,0,1853728.99,157775,4581,1477,11.749193408,404.65596813,1255.0636357,0,1684845.32,141403,4110,1302,11.915202082,409.93803406,1294.0440246,0,1322940.4,109800,3231,1124,12.048637523,409.45230579,1176.9932384,0,1279491.26,105550,3065,1013,12.122134154,417.45228711,1263.0713327,0,0.0060999953,0.0068569197
Beconase Aq,Beclomethasone Dipropionate,1,Glaxosmithkline,1895500.6,160700,4836,1650,11.795274424,391.95628619,1148.7882424,0,1853728.99,157775,4581,1477,11.749193408,404.65596813,1255.0636357,0,1684845.32,141403,4110,1302,11.915202082,409.93803406,1294.0440246,0,1322940.4,109800,3231,1124,12.048637523,409.45230579,1176.9932384,0,1279491.26,105550,3065,1013,12.122134154,417.45228711,1263.0713327,0,0.0060999953,0.0068569197
Belbuca,Buprenorphine HCl,1,Overall,68648441.96,7340390,130068,32758,9.2623297417,527.78886398,2095.6237243,0,104294677.38,10021718,176630,35809,10.311481753,590.46978078,2912.5269452,0,121461131.89,10668725,187508,35680,11.293051171,647.76506544,3404.1797054,0,136081120.98,10957564,191709,33154,12.323086321,709.83167707,4104.5159251,0,149974660.8,11364961,198384,34521,13.099491219,755.98163562,4344.4471713,0,0.0630040947,0.0905197806
Belbuca,Buprenorphine HCl,1,Biodelivery Sci,68648441.96,7340390,130068,32758,9.2623297417,527.78886398,2095.6237243,0,104294677.38,10021718,176630,35809,10.311481753,590.46978078,2912.5269452,0,121461131.89,10668725,187508,35680,11.293051171,647.76506544,3404.1797054,0,136081120.98,10957564,191709,33154,12.323086321,709.83167707,4104.5159251,0,149974660.8,11364961,198384,34521,13.099491219,755.98163562,4344.4471713,0,0.0630040947,0.0905197806
Belsomra,Suvorexant,1,Overall,94315285.91,7869485,243885,60252,11.986269111,386.72032273,1565.3469745,0,104140127.36,8273121.5,253504,61153,12.589232034,410.80269881,1702.9438844,0,114695561.6,8579800.25,262719,63614,13.369129025,436.57124761,1802.9924482,0,130017868.49,9176165.5,280812,70601,14.169787992,463.00681057,1841.5867833,0,161202977.63,10758271.5,329090,86387,14.984552916,489.84465535,1866.0559764,0,0.0575001492,0.0574015469
Belsomra,Suvorexant,1,Merck Sharp & D,94315285.91,7869485,243885,60252,11.986269111,386.72032273,1565.3469745,0,104140127.36,8273121.5,253504,61153,12.589232034,410.80269881,1702.9438844,0,114695561.6,8579800.25,262719,63614,13.369129025,436.57124761,1802.9924482,0,130017868.49,9176165.5,280812,70601,14.169787992,463.00681057,1841.5867833,0,161202977.63,10758271.5,329090,86387,14.984552916,489.84465535,1866.0559764,0,0.0575001492,0.0574015469
Benazepril HCl,Benazepril HCl,6,Overall,29631531.54,210658322.65,2679327,628525,0.1407979232,11.059318829,47.144555173,0,28027232.93,210355332.91,2574712,601830,0.133535293,10.885579797,46.570016334,0,26959203.54,201040752.06,2402345,577790,0.1344495731,11.22203661,46.659172952,0,28518699.22,192936283.59,2276430,554336,0.1479965017,12.527817337,51.446594159,0,37037536.15,188748910.13,2210119,540761,0.1962960901,16.758163769,68.491507616,0,0.3263562844,0.0866228919
Benazepril HCl,Benazepril HCl,1,Ranbaxy Pharmac,10714.51,71006,1308,364,0.151670027,8.1915214067,29.435467033,0,6188.59,50962,886,273,0.1215053831,6.9848645598,22.668827839,0,5778.5,43238,729,221,0.1353510726,7.926611797,26.147058824,0,6655.51,37178,590,174,0.1784147357,11.280525424,38.250057471,0,9547.52,29580,443,145,0.3235999064,21.551963883,65.844965517,0,0.813751006,0.2085848776
Benazepril HCl,Benazepril HCl,1,Amneal Pharmace,2670068.58,21842120,279708,85403,0.1226112502,9.5459142391,31.264341768,0,2410387.24,18534176,221161,65025,0.1304343338,10.89878975,37.068623453,0,4151818.14,34246494.29,378663,155922,0.1216484665,10.964414638,26.627532612,0,6518290.37,46389774.24,517612,178952,0.1408810568,12.593004741,36.424797543,0,6219884.01,32942705.854,374093,137888,0.1890225862,16.626571494,45.108232841,0,0.3417175486,0.114283873
Benazepril HCl,Benazepril HCl,1,Solco Healthcar,26671097.32,187021248.65,2369769,574350,0.1426803819,11.254724541,46.437011091,0,25240696.98,189192137.91,2311681,552302,0.1336598423,10.918763004,45.700897299,0,18559143.5,141864250.27,1732504,508115,0.1310652012,10.712323608,36.525478484,0,11007236.94,76881403.846,960121,271069,0.1433964639,11.464426817,40.606771486,0,14864832.04,79314520,954649,287817,0.1876880902,15.570992103,51.646817387,0,0.3088753034,0.0709473315
Benazepril HCl,Benazepril HCl,1,Aurobindo Pharm,278909.29,1715280,28410,9752,0.1625785023,9.8172928546,28.600214315,0,369896.13,2577337,40968,12144,0.1435249949,9.0289037786,30.45916749,0,4242463.4,24886769.5,290449,133934,0.1713238124,14.60656914,31.675776129,0,10986516.4,69627927.5,798107,248026,0.1581225698,13.765718632,44.295825438,0,15886800.71,75957356.278,874492,262361,0.2093807642,18.166890846,60.553209928,0,0.324167476,0.0652913866
Benazepril HCl,Benazepril HCl,1,Avet Pharmaceut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56216.98,503936,6424,4593,0.1085068975,8.7510865504,12.239708252,0,,
Benazepril HCl,Benazepril HCl,1,International L,741.84,8668,132,123,0.0874552843,5.62,6.0312195122,0,63.99,720,16,,0.089364693,3.999375,,1,,,,,,,,,,,,,,,,,254.89,812,18,,0.4021207801,14.160555556,,1,,0.4643423244
Benazepril-Hydrochlorothiazide,Benazepril/Hydrochlorothiazide,4,Overall,16607533.89,18699690.5,237676,84631,0.8963436076,69.87467767,196.23464085,0,18326855.56,23910863.5,292391,77583,0.7707975812,62.679273849,236.22256886,0,15291053.29,24340421.56,291372,73956,0.6316971922,52.4794877,206.75879293,0,13919879.47,23462925,278064,71146,0.596833667,50.059984284,195.65231313,0,13847333.06,22773917.5,267646,68689,0.6104814951,51.737493032,201.59462301,0,0.0228670546,-0.09155321
Benazepril-Hydrochlorothiazide,Benazepril/Hydrochlorothiazide,1,Padagis,3670315.86,5480881,66078,34595,0.6701346758,55.545202034,106.09382454,0,11000275.32,16098542,194166,57642,0.6840796708,56.653972992,190.83784948,0,8074298.47,13375984,158181,47189,0.6044223155,51.044679639,171.10552184,0,5223122.82,9203396.5,110644,34025,0.5702994033,47.206561766,153.5083856,0,2650431.05,4747846.5,59528,26578,0.5611467,44.524107143,99.722742494,0,-0.016048944,-0.043403956
